sample_id,category,subtype,mode,intensity,file_path
normal_normal_1_0591,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0591.csv
normal_normal_2_0591,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0591.csv
normal_normal_1_0592,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0592.csv
normal_normal_2_0592,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0592.csv
normal_normal_1_0593,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0593.csv
normal_normal_2_0593,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0593.csv
normal_normal_1_0594,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0594.csv
normal_normal_2_0594,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0594.csv
normal_normal_1_0595,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0595.csv
normal_normal_2_0595,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0595.csv
normal_normal_1_0596,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0596.csv
normal_normal_2_0596,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0596.csv
normal_normal_1_0597,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0597.csv
normal_normal_2_0597,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0597.csv
normal_normal_1_0598,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0598.csv
normal_normal_2_0598,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0598.csv
normal_normal_1_0599,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0599.csv
normal_normal_2_0599,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0599.csv
normal_normal_1_0600,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0600.csv
normal_normal_2_0600,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0600.csv
normal_normal_1_0601,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0601.csv
normal_normal_2_0601,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0601.csv
normal_normal_1_0602,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0602.csv
normal_normal_2_0602,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0602.csv
normal_normal_1_0603,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0603.csv
normal_normal_2_0603,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0603.csv
normal_normal_1_0604,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0604.csv
normal_normal_2_0604,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0604.csv
normal_normal_1_0605,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0605.csv
normal_normal_2_0605,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0605.csv
normal_normal_1_0606,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0606.csv
normal_normal_2_0606,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0606.csv
normal_normal_1_0607,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0607.csv
normal_normal_2_0607,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0607.csv
normal_normal_1_0608,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0608.csv
normal_normal_2_0608,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0608.csv
normal_normal_1_0609,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0609.csv
normal_normal_2_0609,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0609.csv
normal_normal_1_0610,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0610.csv
normal_normal_2_0610,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0610.csv
normal_normal_1_0611,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0611.csv
normal_normal_2_0611,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0611.csv
normal_normal_1_0612,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0612.csv
normal_normal_2_0612,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0612.csv
normal_normal_1_0613,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0613.csv
normal_normal_2_0613,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0613.csv
normal_normal_1_0614,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0614.csv
normal_normal_2_0614,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0614.csv
normal_normal_1_0615,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0615.csv
normal_normal_2_0615,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0615.csv
normal_normal_1_0616,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0616.csv
normal_normal_2_0616,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0616.csv
normal_normal_1_0617,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0617.csv
normal_normal_2_0617,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0617.csv
normal_normal_1_0618,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0618.csv
normal_normal_2_0618,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0618.csv
normal_normal_1_0619,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0619.csv
normal_normal_2_0619,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0619.csv
normal_normal_1_0620,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0620.csv
normal_normal_2_0620,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0620.csv
normal_normal_1_0621,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0621.csv
normal_normal_2_0621,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0621.csv
normal_normal_1_0622,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0622.csv
normal_normal_2_0622,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0622.csv
normal_normal_1_0623,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0623.csv
normal_normal_2_0623,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0623.csv
normal_normal_1_0624,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0624.csv
normal_normal_2_0624,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0624.csv
normal_normal_1_0625,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0625.csv
normal_normal_2_0625,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0625.csv
normal_normal_1_0626,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0626.csv
normal_normal_2_0626,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0626.csv
normal_normal_1_0627,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0627.csv
normal_normal_2_0627,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0627.csv
normal_normal_1_0628,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0628.csv
normal_normal_2_0628,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0628.csv
normal_normal_1_0629,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0629.csv
normal_normal_2_0629,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0629.csv
normal_normal_1_0630,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0630.csv
normal_normal_2_0630,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0630.csv
normal_normal_1_0631,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0631.csv
normal_normal_2_0631,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0631.csv
normal_normal_1_0632,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0632.csv
normal_normal_2_0632,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0632.csv
normal_normal_1_0633,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0633.csv
normal_normal_2_0633,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0633.csv
normal_normal_1_0634,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0634.csv
normal_normal_2_0634,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0634.csv
normal_normal_1_0635,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0635.csv
normal_normal_2_0635,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0635.csv
normal_normal_1_0636,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0636.csv
normal_normal_2_0636,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0636.csv
normal_normal_1_0637,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0637.csv
normal_normal_2_0637,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0637.csv
normal_normal_1_0638,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0638.csv
normal_normal_2_0638,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0638.csv
normal_normal_1_0639,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0639.csv
normal_normal_2_0639,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0639.csv
normal_normal_1_0640,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0640.csv
normal_normal_2_0640,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0640.csv
normal_normal_1_0641,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0641.csv
normal_normal_2_0641,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0641.csv
normal_normal_1_0642,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0642.csv
normal_normal_2_0642,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0642.csv
normal_normal_1_0643,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0643.csv
normal_normal_2_0643,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0643.csv
normal_normal_1_0644,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0644.csv
normal_normal_2_0644,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0644.csv
normal_normal_1_0645,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0645.csv
normal_normal_2_0645,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0645.csv
normal_normal_1_0646,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0646.csv
normal_normal_2_0646,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0646.csv
normal_normal_1_0647,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0647.csv
normal_normal_2_0647,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0647.csv
normal_normal_1_0648,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0648.csv
normal_normal_2_0648,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0648.csv
normal_normal_1_0649,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0649.csv
normal_normal_2_0649,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0649.csv
normal_normal_1_0650,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0650.csv
normal_normal_2_0650,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0650.csv
normal_normal_1_0651,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0651.csv
normal_normal_2_0651,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0651.csv
normal_normal_1_0652,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0652.csv
normal_normal_2_0652,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0652.csv
normal_normal_1_0653,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0653.csv
normal_normal_2_0653,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0653.csv
normal_normal_1_0654,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0654.csv
normal_normal_2_0654,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0654.csv
normal_normal_1_0655,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0655.csv
normal_normal_2_0655,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0655.csv
normal_normal_1_0656,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0656.csv
normal_normal_2_0656,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0656.csv
normal_normal_1_0657,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0657.csv
normal_normal_2_0657,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0657.csv
normal_normal_1_0658,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0658.csv
normal_normal_2_0658,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0658.csv
normal_normal_1_0659,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0659.csv
normal_normal_2_0659,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0659.csv
normal_normal_1_0660,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0660.csv
normal_normal_2_0660,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0660.csv
normal_normal_1_0661,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0661.csv
normal_normal_2_0661,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0661.csv
normal_normal_1_0662,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0662.csv
normal_normal_2_0662,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0662.csv
normal_normal_1_0663,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0663.csv
normal_normal_2_0663,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0663.csv
normal_normal_1_0664,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0664.csv
normal_normal_2_0664,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0664.csv
normal_normal_1_0665,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0665.csv
normal_normal_2_0665,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0665.csv
normal_normal_1_0666,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0666.csv
normal_normal_2_0666,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0666.csv
normal_normal_1_0667,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0667.csv
normal_normal_2_0667,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0667.csv
normal_normal_1_0668,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0668.csv
normal_normal_2_0668,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0668.csv
normal_normal_1_0669,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0669.csv
normal_normal_2_0669,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0669.csv
normal_normal_1_0670,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0670.csv
normal_normal_2_0670,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0670.csv
normal_normal_1_0671,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0671.csv
normal_normal_2_0671,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0671.csv
normal_normal_1_0672,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0672.csv
normal_normal_2_0672,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0672.csv
normal_normal_1_0673,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0673.csv
normal_normal_2_0673,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0673.csv
normal_normal_1_0674,normal,normal_1,NA,NA,synthetic_data\normal\normal_1\normal_normal_1_0674.csv
normal_normal_2_0674,normal,normal_2,NA,NA,synthetic_data\normal\normal_2\normal_normal_2_0674.csv
leak_start_0001,leak,start,low,synthetic_data\faults\leak\low\start\leak_start_low_0001.csv
blockage_start_0002,blockage,start,low,synthetic_data\faults\blockage\low\start\blockage_start_low_0002.csv
temperature_fault_start_0003,temperature_fault,start,low,synthetic_data\faults\temperature_fault\low\start\temperature_fault_start_low_0003.csv
leak_start_0004,leak,start,low,synthetic_data\faults\leak\low\start\leak_start_low_0004.csv
blockage_start_0005,blockage,start,low,synthetic_data\faults\blockage\low\start\blockage_start_low_0005.csv
temperature_fault_start_0006,temperature_fault,start,low,synthetic_data\faults\temperature_fault\low\start\temperature_fault_start_low_0006.csv
leak_start_0007,leak,start,low,synthetic_data\faults\leak\low\start\leak_start_low_0007.csv
blockage_start_0008,blockage,start,low,synthetic_data\faults\blockage\low\start\blockage_start_low_0008.csv
temperature_fault_start_0009,temperature_fault,start,low,synthetic_data\faults\temperature_fault\low\start\temperature_fault_start_low_0009.csv
leak_start_0010,leak,start,low,synthetic_data\faults\leak\low\start\leak_start_low_0010.csv
blockage_start_0011,blockage,start,low,synthetic_data\faults\blockage\low\start\blockage_start_low_0011.csv
temperature_fault_start_0012,temperature_fault,start,low,synthetic_data\faults\temperature_fault\low\start\temperature_fault_start_low_0012.csv
leak_start_0013,leak,start,low,synthetic_data\faults\leak\low\start\leak_start_low_0013.csv
blockage_start_0014,blockage,start,low,synthetic_data\faults\blockage\low\start\blockage_start_low_0014.csv
temperature_fault_start_0015,temperature_fault,start,low,synthetic_data\faults\temperature_fault\low\start\temperature_fault_start_low_0015.csv
leak_start_0016,leak,start,low,synthetic_data\faults\leak\low\start\leak_start_low_0016.csv
blockage_start_0017,blockage,start,low,synthetic_data\faults\blockage\low\start\blockage_start_low_0017.csv
temperature_fault_start_0018,temperature_fault,start,low,synthetic_data\faults\temperature_fault\low\start\temperature_fault_start_low_0018.csv
leak_start_0019,leak,start,low,synthetic_data\faults\leak\low\start\leak_start_low_0019.csv
blockage_start_0020,blockage,start,low,synthetic_data\faults\blockage\low\start\blockage_start_low_0020.csv
temperature_fault_start_0021,temperature_fault,start,low,synthetic_data\faults\temperature_fault\low\start\temperature_fault_start_low_0021.csv
leak_start_0022,leak,start,low,synthetic_data\faults\leak\low\start\leak_start_low_0022.csv
blockage_start_0023,blockage,start,low,synthetic_data\faults\blockage\low\start\blockage_start_low_0023.csv
temperature_fault_start_0024,temperature_fault,start,low,synthetic_data\faults\temperature_fault\low\start\temperature_fault_start_low_0024.csv
leak_start_0025,leak,start,low,synthetic_data\faults\leak\low\start\leak_start_low_0025.csv
